title,img_url,product_link
"Clear Rectangle Ribbed Vase, 7""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1733404982/p/125000674/clear-rectangle-ribbed-vase-7.jpg",https://www.athome.com//clear-rectangle-ribbed-vase-7/125000674.html
"Clear Glass Cube Vase, 6""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1629484712/p/124251598/clear-glass-cube-vase-6.jpg",https://www.athome.com//clear-glass-cube-vase-6/124251598.html
"Crosby St. Black Open Circle Floor Vase, 40""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1706804781/p/124298017/crosby-st.-black-open-circle-floor-vase-40.jpg",https://www.athome.com//crosby-st.-black-open-circle-floor-vase-40/124298017.html
"Tracey Boyd Terracotta Ceramic Vase, 8""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1663250761/p/124366744/tracey-boyd-terracotta-ceramic-vase-8.jpg",https://www.athome.com//tracey-boyd-terracotta-ceramic-vase-8/124366744.html
"Honeybloom Natural Ombre Metal Vase, 17""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1629485237/p/124315256/honeybloom-natural-ombre-metal-vase-17.jpg",https://www.athome.com//honeybloom-natural-ombre-metal-vase-17/124315256.html
"Honeybloom Emily White & Brown Ceramic Vase, 9.5""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1663250741/p/124366722/honeybloom-emily-white-brown-ceramic-vase-9.5.jpg",https://www.athome.com//honeybloom-emily-white-brown-ceramic-vase-9.5/124366722.html
"White & Tan Ribbed Metal Vase, 16""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1734960032/p/124287855/white-tan-ribbed-metal-vase-16.jpg",https://www.athome.com//white-tan-ribbed-metal-vase-16/124287855.html
Remi Vase 6In Polished Silver,"https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1732023285/p/124399856/remi-vase-6in-polished-silver.jpg",https://www.athome.com//remi-vase-6in-polished-silver/124399856.html
"Honeybloom Amber Glass Vase, 10""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1694869097/p/124366574/honeybloom-amber-glass-vase-10.jpg",https://www.athome.com//honeybloom-amber-glass-vase-10/124366574.html
"Clear Class Vase, 7""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1665663571/p/124341200/clear-class-vase-7.jpg",https://www.athome.com//clear-class-vase-7/124341200.html
"Providence Green Cutout Ceramic Jar, 15""","https://static.athome.com/images/w_1200,h_1200,c_pad,f_auto,fl_lossy,q_auto/v1694869307/p/124389045/providence-green-cutout-ceramic-jar-15.jpg",https://www.athome.com//providence-green-cutout-ceramic-jar-15/124389045.html
