title,img_url,product_link
"Crosby St. Blue Taper Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399833/crosby-st.-blue-taper-candle-holder-5.jpg",https://www.athome.com//crosby-st.-blue-taper-candle-holder-5/124399833.html
"Black Pillar Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394571/black-pillar-candle-holder-8.jpg",https://www.athome.com//black-pillar-candle-holder-8/124394571.html
"Providence Silver Pillar Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394560/providence-silver-pillar-candle-holder-6.jpg",https://www.athome.com//providence-silver-pillar-candle-holder-6/124394560.html
"Crosby St. Clear Glass Bubble Taper Candle Holder, 6.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124406386/crosby-st.-clear-glass-bubble-taper-candle-holder-6.5.jpg",https://www.athome.com//crosby-st.-clear-glass-bubble-taper-candle-holder-6.5/124406386.html
"Crosby St. Blue Taper Candle Holder, 6.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399834/crosby-st.-blue-taper-candle-holder-6.5.jpg",https://www.athome.com//crosby-st.-blue-taper-candle-holder-6.5/124399834.html
"Gold Glass Candle Holder, 3.2""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394355/gold-glass-candle-holder-3.2.jpg",https://www.athome.com//gold-glass-candle-holder-3.2/124394355.html
"Tracey Boyd Metallic Metal Candle Holder, 15""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124361994/tracey-boyd-metallic-metal-candle-holder-15.jpg",https://www.athome.com//tracey-boyd-metallic-metal-candle-holder-15/124361994.html
"Clear Glass Candle Holder, 3.2""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394425/clear-glass-candle-holder-3.2.jpg",https://www.athome.com//clear-glass-candle-holder-3.2/124394425.html
"Found & Fable Black Metal Candle Stick, 17""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124325128/found-fable-black-metal-candle-stick-17.jpg",https://www.athome.com//found-fable-black-metal-candle-stick-17/124325128.html
"Crosby St. Tan Knot Taper Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124389147/crosby-st.-tan-knot-taper-candle-holder-8.jpg",https://www.athome.com//crosby-st.-tan-knot-taper-candle-holder-8/124389147.html
"Metal Geo Taper Candle Holder, Small","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124274240/metal-geo-taper-candle-holder-small.jpg",https://www.athome.com//metal-geo-taper-candle-holder-small/124274240.html
"Gold Metal Rectangular Lantern, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124405229/gold-metal-rectangular-lantern-8.jpg",https://www.athome.com//gold-metal-rectangular-lantern-8/124405229.html
"Found & Fable Silver Hammered Pillar Candle Holder, 4""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124391090/found-fable-silver-hammered-pillar-candle-holder-4.jpg",https://www.athome.com//found-fable-silver-hammered-pillar-candle-holder-4/124391090.html
"Providence Metal Candle Holder, 7""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124377498/providence-metal-candle-holder-7.jpg",https://www.athome.com//providence-metal-candle-holder-7/124377498.html
"Found & Fable Black Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124381007/found-fable-black-candle-holder-8.jpg",https://www.athome.com//found-fable-black-candle-holder-8/124381007.html
"Black Wood Cutout Lantern with Rope Handle, 20""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124292956/black-wood-cutout-lantern-with-rope-handle-20.jpg",https://www.athome.com//black-wood-cutout-lantern-with-rope-handle-20/124292956.html
"Providence Black Metal Arch Lantern, 21""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124293729/providence-black-metal-arch-lantern-21.jpg",https://www.athome.com//providence-black-metal-arch-lantern-21/124293729.html
"Natural Wooden Taper Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124396279/natural-wooden-taper-candle-holder-5.jpg",https://www.athome.com//natural-wooden-taper-candle-holder-5/124396279.html
"Providence Wooden Pillar Candle Holder, 9""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394555/providence-wooden-pillar-candle-holder-9.jpg",https://www.athome.com//providence-wooden-pillar-candle-holder-9/124394555.html
"Brown Mosaic Wall Sconce, 24""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124264276/brown-mosaic-wall-sconce-24.jpg",https://www.athome.com//brown-mosaic-wall-sconce-24/124264276.html
"Natural Wooden Taper Candle Holder, 7""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124396282/natural-wooden-taper-candle-holder-7.jpg",https://www.athome.com//natural-wooden-taper-candle-holder-7/124396282.html
"Found & Fable Gold Metal Lotus Tealight Candle Holder, 7.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124405196/found-fable-gold-metal-lotus-tealight-candle-holder-7.5.jpg",https://www.athome.com//found-fable-gold-metal-lotus-tealight-candle-holder-7.5/124405196.html
"Wooden Slats Lantern, 13""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394341/wooden-slats-lantern-13.jpg",https://www.athome.com//wooden-slats-lantern-13/124394341.html
"Found & Fable Silver Hammered Pillar Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124391088/found-fable-silver-hammered-pillar-candle-holder-8.jpg",https://www.athome.com//found-fable-silver-hammered-pillar-candle-holder-8/124391088.html
"Found & Fable Silver Hammered Pillar Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124391089/found-fable-silver-hammered-pillar-candle-holder-6.jpg",https://www.athome.com//found-fable-silver-hammered-pillar-candle-holder-6/124391089.html
"Black Metal Taper Candle Holder, 9.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124343954/black-metal-taper-candle-holder-9.5.jpg",https://www.athome.com//black-metal-taper-candle-holder-9.5/124343954.html
"Tracey Boyd Metallic Metal Candle Holder, 13""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124361995/tracey-boyd-metallic-metal-candle-holder-13.jpg",https://www.athome.com//tracey-boyd-metallic-metal-candle-holder-13/124361995.html
"White Distressed Candle Holder, 11""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124315367/white-distressed-candle-holder-11.jpg",https://www.athome.com//white-distressed-candle-holder-11/124315367.html
"Black Metal Taper Candle Holder, 15.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124343952/black-metal-taper-candle-holder-15.5.jpg",https://www.athome.com//black-metal-taper-candle-holder-15.5/124343952.html
"Found & Fable Taper Candle Holder, 15.2x3","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124403055/found-fable-taper-candle-holder-15.2x3.jpg",https://www.athome.com//found-fable-taper-candle-holder-15.2x3/124403055.html
"Purple Glass Candle Holder, 3.2""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394354/purple-glass-candle-holder-3.2.jpg",https://www.athome.com//purple-glass-candle-holder-3.2/124394354.html
"Crosby St. Amber Glass with Leather Band Hurricane Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124389203/crosby-st.-amber-glass-with-leather-band-hurricane-candle-holder-5.jpg",https://www.athome.com//crosby-st.-amber-glass-with-leather-band-hurricane-candle-holder-5/124389203.html
"Crosby St. Gold Metal Candle Holder, 13x4","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124389406/crosby-st.-gold-metal-candle-holder-13x4.jpg",https://www.athome.com//crosby-st.-gold-metal-candle-holder-13x4/124389406.html
"Crosby St. Black Metal Lantern, Medium","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124378986/crosby-st.-black-metal-lantern-medium.jpg",https://www.athome.com//crosby-st.-black-metal-lantern-medium/124378986.html
"Natural Wooden Taper Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124396283/natural-wooden-taper-candle-holder-5.jpg",https://www.athome.com//natural-wooden-taper-candle-holder-5/124396283.html
"Distressed White Pillar Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124277612/distressed-white-pillar-candle-holder-8.jpg",https://www.athome.com//distressed-white-pillar-candle-holder-8/124277612.html
"Glass Ribbed Taper Candle Holder, 2""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394414/glass-ribbed-taper-candle-holder-2.jpg",https://www.athome.com//glass-ribbed-taper-candle-holder-2/124394414.html
"Wood & Metal Lantern with Glass Hurricane, 12.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124405231/wood-metal-lantern-with-glass-hurricane-12.5.jpg",https://www.athome.com//wood-metal-lantern-with-glass-hurricane-12.5/124405231.html
"Brown Wood Cutout Lantern with Rope Handle, 20""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124336142/brown-wood-cutout-lantern-with-rope-handle-20.jpg",https://www.athome.com//brown-wood-cutout-lantern-with-rope-handle-20/124336142.html
"Black Metal Taper Candle Holder, 12.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124343953/black-metal-taper-candle-holder-12.5.jpg",https://www.athome.com//black-metal-taper-candle-holder-12.5/124343953.html
"Found & Fable Silver Lotus Tealight Candle Holder, 7.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124403060/found-fable-silver-lotus-tealight-candle-holder-7.5.jpg",https://www.athome.com//found-fable-silver-lotus-tealight-candle-holder-7.5/124403060.html
"Grey & Silver Mosaic Tealight Candle Holder, 3.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124311705/grey-silver-mosaic-tealight-candle-holder-3.5.jpg",https://www.athome.com//grey-silver-mosaic-tealight-candle-holder-3.5/124311705.html
"Clear Glass Votive Candle Holder, 3""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399837/clear-glass-votive-candle-holder-3.jpg",https://www.athome.com//clear-glass-votive-candle-holder-3/124399837.html
"Black Wood Cutout Lantern with Rope Handle, 16""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124292957/black-wood-cutout-lantern-with-rope-handle-16.jpg",https://www.athome.com//black-wood-cutout-lantern-with-rope-handle-16/124292957.html
"Found & Fable Black Metal Candle Holder, 14""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124325129/found-fable-black-metal-candle-holder-14.jpg",https://www.athome.com//found-fable-black-metal-candle-holder-14/124325129.html
"Walnut Wooden Taper Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124396277/walnut-wooden-taper-candle-holder-5.jpg",https://www.athome.com//walnut-wooden-taper-candle-holder-5/124396277.html
"Gold Branch 3-Pillar Centerpiece Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124405024/gold-branch-3-pillar-centerpiece-candle-holder-8.jpg",https://www.athome.com//gold-branch-3-pillar-centerpiece-candle-holder-8/124405024.html
"Honeybloom Wooden Pillar Candle Holder, 8""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394552/honeybloom-wooden-pillar-candle-holder-8.jpg",https://www.athome.com//honeybloom-wooden-pillar-candle-holder-8/124394552.html
"White Dual Candleholder, 8.5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394405/white-dual-candleholder-8.5.jpg",https://www.athome.com//white-dual-candleholder-8.5/124394405.html
"Matte Black Taper Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124340210/matte-black-taper-candle-holder-6.jpg",https://www.athome.com//matte-black-taper-candle-holder-6/124340210.html
"Crosby St. Silver Pillar Candle Holder, 5""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124399828/crosby-st.-silver-pillar-candle-holder-5.jpg",https://www.athome.com//crosby-st.-silver-pillar-candle-holder-5/124399828.html
"Gold Pillar Candle Holder, 8.3""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394333/gold-pillar-candle-holder-8.3.jpg",https://www.athome.com//gold-pillar-candle-holder-8.3/124394333.html
"Black Plate Taper Candle Holder, 4""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394570/black-plate-taper-candle-holder-4.jpg",https://www.athome.com//black-plate-taper-candle-holder-4/124394570.html
"White Dual Candle Holder, 6""","https://static.athome.com/images/w_200,h_200,c_pad,f_auto,fl_lossy,q_auto/p/124394406/white-dual-candle-holder-6.jpg",https://www.athome.com//white-dual-candle-holder-6/124394406.html
